District,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Crop_standardized,Yield,Season_Maha,Season_Yala,SpatialCheck_Supported envelope,SpatialCheck_Unverified,AEZ_Dry Zone,AEZ_Intermediate Zone,AEZ_Unknown,AEZ_Up Country Intermediate Zone,AEZ_Up Country Wet Zone,AEZ_Wet Zone,District_encoded,Crop_encoded
Galle,Brinjal,2021,57.88,652.73,Wet,Brinjal,11.277297857636489,False,True,False,True,False,False,False,False,False,True,5,6
Galle,Carrot,2021,72.81,1293.88,Wet,Carrot,17.770635901661862,False,True,True,False,False,False,False,False,False,True,5,8
Galle,Carrot,2021,56.85,814.8,Wet,Carrot,14.332453825857518,False,True,True,False,False,False,False,False,False,True,5,8
Galle,Carrot,2021,78.42,1209.49,Wet,Carrot,15.423233868910993,False,True,True,False,False,False,False,False,False,True,5,8
Galle,Carrot,2021,76.75,1049.29,Wet,Carrot,13.671530944625406,False,True,True,False,False,False,False,False,False,True,5,8
Galle,Cassava,2021,72.51,2208.84,Wet,Manioc,30.462556888705006,False,True,True,False,False,False,False,False,False,True,5,23
Galle,Chilli,2021,34.71,258.71,Wet,Chillies (Green),7.453471622010947,False,True,True,False,False,False,False,False,False,True,5,10
Galle,Chilli,2021,38.52,291.39,Wet,Chillies (Green),7.564641744548285,False,True,True,False,False,False,False,False,False,True,5,10
Galle,Chilli,2021,57.72,461.43,Wet,Chillies (Green),7.994282744282745,False,True,True,False,False,False,False,False,False,True,5,10
Galle,Chilli,2021,51.28,478.52,Wet,Chillies (Green),9.331513260530421,False,True,True,False,False,False,False,False,False,True,5,10
Galle,Cinnamon,2021,63.69,283.64,Wet,Cinnamon,4.453446380907521,False,True,True,False,False,False,False,False,False,True,5,11
Galle,Long Bean,2021,47.57,379.77,Wet,Long Bean,7.983392894681521,False,True,False,True,False,False,False,False,False,True,5,20
Galle,Papaya,2021,140.91,3830.59,Wet,Papaya,27.184656873181464,False,True,False,True,False,False,False,False,False,True,5,25
Galle,Papaya,2021,131.65,3705.14,Wet,Papaya,28.143866312191413,False,True,False,True,False,False,False,False,False,True,5,25
Galle,Red Onion,2021,39.43,297.92,Wet,Red Onion,7.5556682728886635,False,True,True,False,False,False,False,False,False,True,5,30
Galle,Rice,2021,111.85,2049.86,Wet,Rice,18.32686633884667,False,True,False,True,False,False,False,False,False,True,5,31
Galle,Ridge Gourd,2021,44.2,393.5,Wet,Ridge Gourd,8.902714932126695,False,True,False,True,False,False,False,False,False,True,5,32
Galle,Ridge Gourd,2021,61.93,713.18,Wet,Ridge Gourd,11.51590505409333,False,True,False,True,False,False,False,False,False,True,5,32
Galle,Soybean,2021,68.66,484.2,Wet,Soybean,7.052140984561608,False,True,False,True,False,False,False,False,False,True,5,34
Galle,Sweet Potato,2021,56.17,762.44,Wet,Sweet Potatoes,13.573793840128182,False,True,True,False,False,False,False,False,False,True,5,35
Galle,Turmeric,2021,82.32,964.06,Wet,Turmeric,11.711127308066084,False,True,True,False,False,False,False,False,False,True,5,39
Galle,Watermelon,2021,94.69,2051.58,Wet,Watermelon,21.666279438166647,False,True,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2021,65.74,1423.95,Wet,Watermelon,21.66032856708245,False,True,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2021,145.99,2456.7,Wet,Watermelon,16.827864922254946,False,True,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2021,115.99,2294.69,Wet,Watermelon,19.78351582032934,False,True,False,True,False,False,False,False,False,True,5,40
Galle,Watermelon,2021,106.36,2190.38,Wet,Watermelon,20.59402030838661,False,True,False,True,False,False,False,False,False,True,5,40
Gampaha,Ash Plantain,2021,308.04,9584.83,Wet,Ash Plantain,31.11553694325412,True,False,False,True,False,False,False,False,False,True,6,0
Gampaha,Ash Plantain,2021,435.97,17793.7,Wet,Ash Plantain,40.81404683808519,True,False,False,True,False,False,False,False,False,True,6,0
Gampaha,Banana,2021,263.27,9192.76,Wet,Banana,34.91761309682076,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Banana,2021,308.23,10040.35,Wet,Banana,32.574214060928526,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Banana,2021,320.31,11628.88,Wet,Banana,36.30507945427866,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Banana,2021,319.07,8901.79,Wet,Banana,27.899175729463757,True,False,False,True,False,False,False,False,False,True,6,1
Gampaha,Brinjal,2021,159.68,1669.8,Wet,Brinjal,10.457164328657313,True,False,False,True,False,False,False,False,False,True,6,6
Gampaha,Carrot,2021,159.52,2711.5,Wet,Carrot,16.99786860581745,True,False,True,False,False,False,False,False,False,True,6,8
Gampaha,Carrot,2021,162.85,2591.96,Wet,Carrot,15.916241940435985,True,False,True,False,False,False,False,False,False,True,6,8
Gampaha,Cassava,2021,202.04,5924.04,Wet,Manioc,29.32112452979608,True,False,True,False,False,False,False,False,False,True,6,23
Gampaha,Chilli,2021,75.33,571.46,Wet,Chillies (Green),7.5860878799946905,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2021,116.63,1005.75,Wet,Chillies (Green),8.62342450484438,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2021,73.08,603.15,Wet,Chillies (Green),8.25328407224959,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2021,77.53,619.5,Wet,Chillies (Green),7.990455307622856,True,False,True,False,False,False,False,False,False,True,6,10
Gampaha,Cucumber,2021,108.93,1569.54,Wet,Cucumber,14.408702836684109,True,False,False,True,False,False,False,False,False,True,6,14
Gampaha,Green Gram,2021,82.43,531.46,Wet,Green Gram,6.447409923571515,True,False,True,False,False,False,False,False,False,True,6,17
Gampaha,Maize,2021,125.47,1908.14,Wet,Maize,15.207938152546426,True,False,True,False,False,False,False,False,False,True,6,21
Gampaha,Mango,2021,168.59,3531.76,Wet,Mango,20.948810724242247,True,False,False,True,False,False,False,False,False,True,6,22
Gampaha,Mango,2021,211.29,5881.44,Wet,Mango,27.83586539826778,True,False,False,True,False,False,False,False,False,True,6,22
Gampaha,Mango,2021,201.63,4431.05,Wet,Mango,21.976144422952935,True,False,False,True,False,False,False,False,False,True,6,22
Gampaha,Okra,2021,69.71,536.98,Wet,Okra,7.703055515707934,True,False,False,True,False,False,False,False,False,True,6,24
Gampaha,Papaya,2021,189.45,4933.18,Wet,Papaya,26.03948271311692,True,False,False,True,False,False,False,False,False,True,6,25
Gampaha,Papaya,2021,135.35,3137.33,Wet,Papaya,23.179386775027705,True,False,False,True,False,False,False,False,False,True,6,25
Gampaha,Pineapple,2021,225.5,6616.04,Wet,Pineapple,29.339423503325943,True,False,True,False,False,False,False,False,False,True,6,27
Gampaha,Pineapple,2021,140.37,3836.29,Wet,Pineapple,27.32984255895134,True,False,True,False,False,False,False,False,False,True,6,27
Gampaha,Potato,2021,156.18,2752.94,Wet,Potatoes,17.62671276731976,True,False,True,False,False,False,False,False,False,True,6,28
Gampaha,Watermelon,2021,161.47,2617.22,Wet,Watermelon,16.208707499845172,True,False,False,True,False,False,False,False,False,True,6,40
Gampaha,Watermelon,2021,188.89,3878.99,Wet,Watermelon,20.535708613478743,True,False,False,True,False,False,False,False,False,True,6,40
Gampaha,Watermelon,2021,156.25,3839.29,Wet,Watermelon,24.571456,True,False,False,True,False,False,False,False,False,True,6,40
Gampaha,Banana,2021,259.25,8417.62,Wet,Banana,32.4691224686596,False,True,False,True,False,False,False,False,False,True,6,1
Gampaha,Banana,2021,253.25,7856.03,Wet,Banana,31.020848963474826,False,True,False,True,False,False,False,False,False,True,6,1
Gampaha,Black Gram,2021,55.1,360.98,Wet,Black Gram,6.551361161524501,False,True,False,True,False,False,False,False,False,True,6,5
Gampaha,Chilli,2021,111.79,821.47,Wet,Chillies (Green),7.348331693353609,False,True,True,False,False,False,False,False,False,True,6,10
Gampaha,Chilli,2021,93.55,670.68,Wet,Chillies (Green),7.169214323890967,False,True,True,False,False,False,False,False,False,True,6,10
Gampaha,Coconut,2021,283.53,7019.21,Wet,Coconut,24.756498430501185,False,True,False,True,False,False,False,False,False,True,6,12
Gampaha,Cucumber,2021,122.21,2157.64,Wet,Cucumber,17.6551837001882,False,True,False,True,False,False,False,False,False,True,6,14
Gampaha,Cucumber,2021,134.95,1992.32,Wet,Cucumber,14.763393849573918,False,True,False,True,False,False,False,False,False,True,6,14
Gampaha,Ginger,2021,114.47,1168.89,Wet,Ginger,10.211321743688304,False,True,True,False,False,False,False,False,False,True,6,16
Gampaha,Ginger,2021,105.94,1167.44,Wet,Ginger,11.019822541060979,False,True,True,False,False,False,False,False,False,True,6,16
Gampaha,Long Bean,2021,127.07,913.42,Wet,Long Bean,7.188321397654836,False,True,False,True,False,False,False,False,False,True,6,20
Gampaha,Mango,2021,166.29,4387.45,Wet,Mango,26.38432858259667,False,True,False,True,False,False,False,False,False,True,6,22
Gampaha,Pumpkin,2021,203.63,2628.56,Wet,Pumpkin,12.908510533811324,False,True,False,True,False,False,False,False,False,True,6,29
Gampaha,Red Onion,2021,115.56,1081.04,Wet,Red Onion,9.35479404638283,False,True,True,False,False,False,False,False,False,True,6,30
Gampaha,Sesame,2021,62.25,338.02,Wet,Gingelly,5.43004016064257,False,True,False,True,False,False,False,False,False,True,6,15
Gampaha,Snake Gourd,2021,83.98,805.08,Wet,Snake Gourd,9.586568230531078,False,True,False,True,False,False,False,False,False,True,6,33
Gampaha,Sweet Potato,2021,196.74,2626.34,Wet,Sweet Potatoes,13.349293483785708,False,True,True,False,False,False,False,False,False,True,6,35
Gampaha,Sweet Potato,2021,107.6,1753.44,Wet,Sweet Potatoes,16.295910780669146,False,True,True,False,False,False,False,False,False,True,6,35
Gampaha,Watermelon,2021,108.15,2750.66,Wet,Watermelon,25.433749422098934,False,True,False,True,False,False,False,False,False,True,6,40
Gampaha,Watermelon,2021,112.35,2307.11,Wet,Watermelon,20.535024477080555,False,True,False,True,False,False,False,False,False,True,6,40
Gampaha,Watermelon,2021,170.49,3659.82,Wet,Watermelon,21.466478972373746,False,True,False,True,False,False,False,False,False,True,6,40
Hambantota,Ash Plantain,2021,252.25,7628.28,Dry/Intermediate,Ash Plantain,30.2409514370664,True,False,False,True,True,False,False,False,False,False,7,0
Hambantota,Ash Plantain,2021,225.88,6924.98,Dry/Intermediate,Ash Plantain,30.657782893571806,True,False,False,True,True,False,False,False,False,False,7,0
Hambantota,Banana,2021,168.87,5677.82,Dry/Intermediate,Banana,33.6224314561497,True,False,False,True,True,False,False,False,False,False,7,1
Hambantota,Big Onion,2021,68.1,947.6,Dry/Intermediate,Big Onion,13.914831130690162,True,False,True,False,True,False,False,False,False,False,7,3
Hambantota,Carrot,2021,115.3,1799.78,Dry/Intermediate,Carrot,15.609540329575022,True,False,True,False,True,False,False,False,False,False,7,8
Hambantota,Chilli,2021,66.41,519.93,Dry/Intermediate,Chillies (Green),7.829092004216232,True,False,True,False,True,False,False,False,False,False,7,10
Hambantota,Chilli,2021,57.58,431.28,Dry/Intermediate,Chillies (Green),7.490100729419937,True,False,True,False,True,False,False,False,False,False,7,10
Hambantota,Chilli,2021,80.48,674.6,Dry/Intermediate,Chillies (Green),8.38220675944334,True,False,True,False,True,False,False,False,False,False,7,10
Hambantota,Cowpea,2021,54.3,368.74,Dry/Intermediate,Cowpea,6.790791896869245,True,False,True,False,True,False,False,False,False,False,7,13
Hambantota,Green Gram,2021,61.36,373.65,Dry/Intermediate,Green Gram,6.0894719687092564,True,False,True,False,True,False,False,False,False,False,7,17
Hambantota,Potato,2021,147.42,3150.03,Dry/Intermediate,Potatoes,21.36772486772487,True,False,True,False,True,False,False,False,False,False,7,28
Hambantota,Rice,2021,123.06,2276.25,Dry/Intermediate,Rice,18.49707459775719,True,False,False,True,True,False,False,False,False,False,7,31
Hambantota,Soybean,2021,73.87,672.94,Dry/Intermediate,Soybean,9.1097874644646,True,False,False,True,True,False,False,False,False,False,7,34
Hambantota,Sweet Potato,2021,121.74,1554.69,Dry/Intermediate,Sweet Potatoes,12.770576638738296,True,False,True,False,True,False,False,False,False,False,7,35
Hambantota,Sweet Potato,2021,129.18,1617.5,Dry/Intermediate,Sweet Potatoes,12.521288125096763,True,False,True,False,True,False,False,False,False,False,7,35
Hambantota,Sweet Potato,2021,94.46,1383.23,Dry/Intermediate,Sweet Potatoes,14.643552826593268,True,False,True,False,True,False,False,False,False,False,7,35
Hambantota,Taro,2021,73.28,827.82,Dry/Intermediate,Taro,11.296670305676857,True,False,False,True,True,False,False,False,False,False,7,36
Hambantota,Tomato,2021,108.42,1286.67,Dry/Intermediate,Tomato,11.867459878251246,True,False,False,True,True,False,False,False,False,False,7,38
Hambantota,Turmeric,2021,86.55,1058.98,Dry/Intermediate,Turmeric,12.235470826112074,True,False,True,False,True,False,False,False,False,False,7,39
Hambantota,Turmeric,2021,59.09,561.78,Dry/Intermediate,Turmeric,9.507192418344896,True,False,True,False,True,False,False,False,False,False,7,39
Hambantota,Watermelon,2021,251.89,4695.0,Dry/Intermediate,Watermelon,18.639088491007982,True,False,False,True,True,False,False,False,False,False,7,40
Hambantota,Watermelon,2021,179.89,3388.69,Dry/Intermediate,Watermelon,18.83756740230141,True,False,False,True,True,False,False,False,False,False,7,40
Hambantota,Yam,2021,119.46,1462.57,Dry/Intermediate,Yam,12.243177632680394,True,False,False,True,True,False,False,False,False,False,7,41
Hambantota,Yam,2021,103.88,1424.34,Dry/Intermediate,Yam,13.711397766653832,True,False,False,True,True,False,False,False,False,False,7,41
Hambantota,Ash Plantain,2021,226.43,7009.25,Dry/Intermediate,Ash Plantain,30.95548293070706,False,True,False,True,True,False,False,False,False,False,7,0
Hambantota,Banana,2021,293.31,8218.25,Dry/Intermediate,Banana,28.018990146943505,False,True,False,True,True,False,False,False,False,False,7,1
Hambantota,Banana,2021,238.38,8333.62,Dry/Intermediate,Banana,34.95939256649048,False,True,False,True,True,False,False,False,False,False,7,1
Hambantota,Banana,2021,234.0,6673.54,Dry/Intermediate,Banana,28.51940170940171,False,True,False,True,True,False,False,False,False,False,7,1
Hambantota,Brinjal,2021,120.8,1604.43,Dry/Intermediate,Brinjal,13.281705298013247,False,True,False,True,True,False,False,False,False,False,7,6
Hambantota,Carrot,2021,91.24,1587.86,Dry/Intermediate,Carrot,17.40311266988163,False,True,True,False,True,False,False,False,False,False,7,8
Hambantota,Chilli,2021,103.94,671.22,Dry/Intermediate,Chillies (Green),6.457764094670003,False,True,True,False,True,False,False,False,False,False,7,10
Hambantota,Maize,2021,118.33,2000.32,Dry/Intermediate,Maize,16.904588861658073,False,True,True,False,True,False,False,False,False,False,7,21
Hambantota,Maize,2021,108.65,1934.54,Dry/Intermediate,Maize,17.805246203405428,False,True,True,False,True,False,False,False,False,False,7,21
Hambantota,Okra,2021,56.65,527.9,Dry/Intermediate,Okra,9.318623124448367,False,True,False,True,True,False,False,False,False,False,7,24
Hambantota,Pumpkin,2021,148.42,2434.97,Dry/Intermediate,Pumpkin,16.405942595337557,False,True,False,True,True,False,False,False,False,False,7,29
Hambantota,Rice,2021,142.33,2981.1,Dry/Intermediate,Rice,20.944987002037514,False,True,False,True,True,False,False,False,False,False,7,31
Hambantota,Sesame,2021,49.58,306.14,Dry/Intermediate,Gingelly,6.1746672045179505,False,True,False,True,True,False,False,False,False,False,7,15
Hambantota,Snake Gourd,2021,118.8,1307.86,Dry/Intermediate,Snake Gourd,11.008922558922558,False,True,False,True,True,False,False,False,False,False,7,33
Hambantota,Soybean,2021,62.97,507.92,Dry/Intermediate,Soybean,8.06606320470065,False,True,False,True,True,False,False,False,False,False,7,34
Hambantota,Soybean,2021,64.49,654.93,Dry/Intermediate,Soybean,10.155527988835479,False,True,False,True,True,False,False,False,False,False,7,34
Hambantota,Watermelon,2021,105.69,1797.39,Dry/Intermediate,Watermelon,17.006244677831393,False,True,False,True,True,False,False,False,False,False,7,40
Hambantota,Yam,2021,127.88,1772.76,Dry/Intermediate,Yam,13.862683766030655,False,True,False,True,True,False,False,False,False,False,7,41
Jaffna,Big Onion,2021,102.91,1072.73,Dry,Big Onion,10.423962685841998,True,False,True,False,True,False,False,False,False,False,8,3
Jaffna,Brinjal,2021,92.72,1167.04,Dry,Brinjal,12.586712683347713,True,False,False,True,True,False,False,False,False,False,8,6
Jaffna,Carrot,2021,128.81,2012.88,Dry,Carrot,15.626737054576509,True,False,True,False,True,False,False,False,False,False,8,8
Jaffna,Carrot,2021,159.66,2301.4,Dry,Carrot,14.414380558687212,True,False,True,False,True,False,False,False,False,False,8,8
Jaffna,Cassava,2021,386.31,9860.64,Dry,Manioc,25.525199968936864,True,False,True,False,True,False,False,False,False,False,8,23
Jaffna,Cassava,2021,86.49,1928.93,Dry,Manioc,22.302347092149382,True,False,True,False,True,False,False,False,False,False,8,23
Jaffna,Chilli,2021,97.26,785.1,Dry,Chillies (Green),8.072177668106107,True,False,True,False,True,False,False,False,False,False,8,10
Jaffna,Chilli,2021,46.92,407.71,Dry,Chillies (Green),8.689471440750212,True,False,True,False,True,False,False,False,False,False,8,10
Jaffna,Coconut,2021,150.03,4070.84,Dry,Coconut,27.133506632006934,True,False,False,True,True,False,False,False,False,False,8,12
Jaffna,Cowpea,2021,80.11,539.12,Dry,Cowpea,6.7297465984271625,True,False,True,False,True,False,False,False,False,False,8,13
Jaffna,Cowpea,2021,73.08,619.89,Dry,Cowpea,8.482348111658457,True,False,True,False,True,False,False,False,False,False,8,13
Jaffna,Groundnut,2021,81.36,705.7,Dry,Ground Nuts,8.673795476892822,True,False,True,False,True,False,False,False,False,False,8,18
Jaffna,Okra,2021,95.86,751.23,Dry,Okra,7.83674108074275,True,False,False,True,True,False,False,False,False,False,8,24
Jaffna,Okra,2021,68.31,536.5,Dry,Okra,7.853901332162201,True,False,False,True,True,False,False,False,False,False,8,24
Jaffna,Potato,2021,98.4,1809.7,Dry,Potatoes,18.391260162601625,True,False,True,False,True,False,False,False,False,False,8,28
Jaffna,Potato,2021,148.77,3418.82,Dry,Potatoes,22.980574040465147,True,False,True,False,True,False,False,False,False,False,8,28
Jaffna,Potato,2021,176.14,2949.99,Dry,Potatoes,16.747984557738164,True,False,True,False,True,False,False,False,False,False,8,28
Jaffna,Pumpkin,2021,132.38,1970.1,Dry,Pumpkin,14.88215742559299,True,False,False,True,True,False,False,False,False,False,8,29
Jaffna,Pumpkin,2021,94.86,1201.96,Dry,Pumpkin,12.670883407126292,True,False,False,True,True,False,False,False,False,False,8,29
Jaffna,Ridge Gourd,2021,77.25,951.28,Dry,Ridge Gourd,12.31430420711974,True,False,False,True,True,False,False,False,False,False,8,32
Jaffna,Snake Gourd,2021,101.63,913.09,Dry,Snake Gourd,8.98445340942635,True,False,False,True,True,False,False,False,False,False,8,33
Jaffna,Snake Gourd,2021,116.62,1090.47,Dry,Snake Gourd,9.350625964671583,True,False,False,True,True,False,False,False,False,False,8,33
Jaffna,Soybean,2021,117.16,1301.55,Dry,Soybean,11.109166951177876,True,False,False,True,True,False,False,False,False,False,8,34
Jaffna,Sweet Potato,2021,100.13,1146.23,Dry,Sweet Potatoes,11.447418356137023,True,False,True,False,True,False,False,False,False,False,8,35
Jaffna,Tomato,2021,92.19,1479.77,Dry,Tomato,16.051307083197745,True,False,False,True,True,False,False,False,False,False,8,38
Jaffna,Tomato,2021,137.69,1885.78,Dry,Tomato,13.69583847773985,True,False,False,True,True,False,False,False,False,False,8,38
Jaffna,Watermelon,2021,165.0,3037.61,Dry,Watermelon,18.409757575757578,True,False,False,True,True,False,False,False,False,False,8,40
Jaffna,Watermelon,2021,121.13,3110.38,Dry,Watermelon,25.678031866589617,True,False,False,True,True,False,False,False,False,False,8,40
Jaffna,Watermelon,2021,136.9,2971.5,Dry,Watermelon,21.70562454346238,True,False,False,True,True,False,False,False,False,False,8,40
Jaffna,Watermelon,2021,140.04,2834.59,Dry,Watermelon,20.241288203370466,True,False,False,True,True,False,False,False,False,False,8,40
Jaffna,Yam,2021,116.57,1956.82,Dry,Yam,16.786651797203398,True,False,False,True,True,False,False,False,False,False,8,41
Jaffna,Yam,2021,107.78,1487.78,Dry,Yam,13.803859714232695,True,False,False,True,True,False,False,False,False,False,8,41
Jaffna,Banana,2021,184.69,5892.82,Dry,Banana,31.90654610428285,False,True,False,True,True,False,False,False,False,False,8,1
Jaffna,Bitter Gourd,2021,74.17,735.2,Dry,Bitter Gourd,9.91236348928138,False,True,False,True,True,False,False,False,False,False,8,4
Jaffna,Black Gram,2021,67.06,402.33,Dry,Black Gram,5.999552639427378,False,True,False,True,True,False,False,False,False,False,8,5
Jaffna,Carrot,2021,126.97,2406.2,Dry,Carrot,18.95093329132866,False,True,True,False,True,False,False,False,False,False,8,8
Jaffna,Carrot,2021,124.45,1709.14,Dry,Carrot,13.73354760948172,False,True,True,False,True,False,False,False,False,False,8,8
Jaffna,Cassava,2021,129.61,2849.88,Dry,Manioc,21.988118200756112,False,True,True,False,True,False,False,False,False,False,8,23
Jaffna,Cassava,2021,161.13,3640.32,Dry,Manioc,22.592440886240926,False,True,True,False,True,False,False,False,False,False,8,23
Jaffna,Cucumber,2021,120.52,1669.17,Dry,Cucumber,13.849734483903088,False,True,False,True,True,False,False,False,False,False,8,14
Jaffna,Green Gram,2021,83.36,586.65,Dry,Green Gram,7.037547984644913,False,True,True,False,True,False,False,False,False,False,8,17
Jaffna,Groundnut,2021,97.78,833.61,Dry,Ground Nuts,8.525363059930456,False,True,True,False,True,False,False,False,False,False,8,18
Jaffna,Long Bean,2021,68.48,547.02,Dry,Long Bean,7.988025700934578,False,True,False,True,True,False,False,False,False,False,8,20
Jaffna,Okra,2021,107.72,1014.17,Dry,Okra,9.414871890085406,False,True,False,True,True,False,False,False,False,False,8,24
Jaffna,Okra,2021,60.97,428.67,Dry,Okra,7.030834836804987,False,True,False,True,True,False,False,False,False,False,8,24
Jaffna,Pumpkin,2021,88.18,1287.27,Dry,Pumpkin,14.598208210478566,False,True,False,True,True,False,False,False,False,False,8,29
Jaffna,Rice,2021,134.31,2771.97,Dry,Rice,20.638597274960908,False,True,False,True,True,False,False,False,False,False,8,31
Jaffna,Ridge Gourd,2021,62.84,586.74,Dry,Ridge Gourd,9.337046467218332,False,True,False,True,True,False,False,False,False,False,8,32
Jaffna,Ridge Gourd,2021,71.94,794.23,Dry,Ridge Gourd,11.04017236586044,False,True,False,True,True,False,False,False,False,False,8,32
Jaffna,Snake Gourd,2021,127.69,1205.54,Dry,Snake Gourd,9.44114652674446,False,True,False,True,True,False,False,False,False,False,8,33
Jaffna,Sweet Potato,2021,111.8,1241.61,Dry,Sweet Potatoes,11.105635062611807,False,True,True,False,True,False,False,False,False,False,8,35
Jaffna,Taro,2021,119.28,1667.01,Dry,Taro,13.975603621730382,False,True,False,True,True,False,False,False,False,False,8,36
Jaffna,Turmeric,2021,59.75,672.63,Dry,Turmeric,11.257405857740586,False,True,True,False,True,False,False,False,False,False,8,39
Jaffna,Watermelon,2021,181.12,3530.21,Dry,Watermelon,19.491000441696112,False,True,False,True,True,False,False,False,False,False,8,40
Jaffna,Watermelon,2021,163.67,3387.68,Dry,Watermelon,20.69823425184823,False,True,False,True,True,False,False,False,False,False,8,40
Jaffna,Watermelon,2021,97.51,1689.12,Dry,Watermelon,17.322531022459234,False,True,False,True,True,False,False,False,False,False,8,40
Jaffna,Watermelon,2021,151.96,2768.58,Dry,Watermelon,18.219136614898655,False,True,False,True,True,False,False,False,False,False,8,40
Kalutara,Banana,2021,276.1,8115.21,Wet,Banana,29.392285403839185,True,False,False,True,False,False,False,False,False,True,9,1
Kalutara,Black Gram,2021,56.73,378.16,Wet,Black Gram,6.665961572360304,True,False,False,True,False,False,False,False,False,True,9,5
Kalutara,Brinjal,2021,116.52,1649.43,Wet,Brinjal,14.155767250257467,True,False,False,True,False,False,False,False,False,True,9,6
Kalutara,Carrot,2021,94.71,1698.04,Wet,Carrot,17.928835392250026,True,False,True,False,False,False,False,False,False,True,9,8
Kalutara,Carrot,2021,120.69,1653.89,Wet,Carrot,13.703620846797582,True,False,True,False,False,False,False,False,False,True,9,8
Kalutara,Carrot,2021,118.46,1795.45,Wet,Carrot,15.156592942765492,True,False,True,False,False,False,False,False,False,True,9,8
Kalutara,Cassava,2021,191.75,3658.45,Wet,Manioc,19.079269882659712,True,False,True,False,False,False,False,False,False,True,9,23
Kalutara,Cassava,2021,169.0,4684.45,Wet,Manioc,27.718639053254435,True,False,True,False,False,False,False,False,False,True,9,23
Kalutara,Chilli,2021,98.25,720.72,Wet,Chillies (Green),7.33557251908397,True,False,True,False,False,False,False,False,False,True,9,10
Kalutara,Chilli,2021,47.81,366.53,Wet,Chillies (Green),7.66638778498222,True,False,True,False,False,False,False,False,False,True,9,10
Kalutara,Chilli,2021,98.73,877.47,Wet,Chillies (Green),8.887572166514737,True,False,True,False,False,False,False,False,False,True,9,10
Kalutara,Chilli,2021,66.16,441.86,Wet,Chillies (Green),6.678657799274487,True,False,True,False,False,False,False,False,False,True,9,10
Kalutara,Coconut,2021,218.58,6705.5,Wet,Coconut,30.67755512855705,True,False,False,True,False,False,False,False,False,True,9,12
Kalutara,Potato,2021,181.34,3508.57,Wet,Potatoes,19.34802029337157,True,False,True,False,False,False,False,False,False,True,9,28
Kalutara,Red Onion,2021,51.73,638.13,Wet,Red Onion,12.335781944712933,True,False,True,False,False,False,False,False,False,True,9,30
Kalutara,Rice,2021,173.91,3748.36,Wet,Rice,21.553447185325744,True,False,False,True,False,False,False,False,False,True,9,31
Kalutara,Ridge Gourd,2021,77.89,766.0,Wet,Ridge Gourd,9.834381820516112,True,False,False,True,False,False,False,False,False,True,9,32
Kalutara,Sweet Potato,2021,127.14,1719.6,Wet,Sweet Potatoes,13.525247758376592,True,False,True,False,False,False,False,False,False,True,9,35
Kalutara,Taro,2021,97.66,993.12,Wet,Taro,10.169158304321115,True,False,False,True,False,False,False,False,False,True,9,36
Kalutara,Taro,2021,133.52,1294.91,Wet,Taro,9.698247453565008,True,False,False,True,False,False,False,False,False,True,9,36
Kalutara,Taro,2021,136.24,1664.1,Wet,Taro,12.214474456840868,True,False,False,True,False,False,False,False,False,True,9,36
Kalutara,Tomato,2021,149.76,2268.67,Wet,Tomato,15.148704594017095,True,False,False,True,False,False,False,False,False,True,9,38
Kalutara,Watermelon,2021,176.61,3639.01,Wet,Watermelon,20.604778891342505,True,False,False,True,False,False,False,False,False,True,9,40
Kalutara,Watermelon,2021,175.97,4613.26,Wet,Watermelon,26.216173211342845,True,False,False,True,False,False,False,False,False,True,9,40
Kalutara,Watermelon,2021,198.78,3865.41,Wet,Watermelon,19.445668578327798,True,False,False,True,False,False,False,False,False,True,9,40
Kalutara,Banana,2021,244.73,8195.86,Wet,Banana,33.489396477750994,False,True,False,True,False,False,False,False,False,True,9,1
Kalutara,Bitter Gourd,2021,62.58,614.51,Wet,Bitter Gourd,9.819590923617769,False,True,False,True,False,False,False,False,False,True,9,4
Kalutara,Brinjal,2021,109.56,1297.96,Wet,Brinjal,11.847024461482293,False,True,False,True,False,False,False,False,False,True,9,6
Kalutara,Brinjal,2021,95.39,1016.38,Wet,Brinjal,10.654995282524373,False,True,False,True,False,False,False,False,False,True,9,6
Kalutara,Carrot,2021,171.76,2620.26,Wet,Carrot,15.255356311131814,False,True,True,False,False,False,False,False,False,True,9,8
Kalutara,Cassava,2021,151.37,4780.12,Wet,Manioc,31.5790447248464,False,True,True,False,False,False,False,False,False,True,9,23
Kalutara,Chilli,2021,50.17,329.96,Wet,Chillies (Green),6.57683874825593,False,True,True,False,False,False,False,False,False,True,9,10
Kalutara,Coconut,2021,219.1,7027.16,Wet,Coconut,32.07284345047923,False,True,False,True,False,False,False,False,False,True,9,12
