District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Badulla,Yala,Chilli,2022,44.54,367.37,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Chillies (Green),8.248091603053435
Badulla,Yala,Chilli,2022,37.73,324.47,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Chillies (Green),8.599787967134908
Badulla,Yala,Chilli,2022,37.27,305.18,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Chillies (Green),8.188355245505768
Badulla,Yala,Green Gram,2022,44.33,336.83,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Green Gram,7.5982404692082115
Badulla,Yala,Green Gram,2022,34.93,279.74,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Green Gram,8.008588605782995
Badulla,Yala,Leeks,2022,96.42,1101.74,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Leeks,11.426467537855217
Badulla,Yala,Leeks,2022,111.24,1533.06,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Leeks,13.781553398058252
Badulla,Yala,Pepper,2022,52.25,269.35,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Pepper,5.155023923444976
Badulla,Yala,Sweet Potato,2022,72.46,997.06,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Sweet Potatoes,13.760143527463429
Badulla,Yala,Tea,2022,184.64,4067.17,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Tea,22.02756715771231
Badulla,Yala,Turmeric,2022,63.95,815.41,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Turmeric,12.750742767787333
Batticaloa,Maha,Big Onion,2022,62.07,776.18,Dry,Supported envelope,Dry Zone,Big Onion,12.504913806992105
Batticaloa,Maha,Big Onion,2022,57.83,656.97,Dry,Supported envelope,Dry Zone,Big Onion,11.360366591734394
Batticaloa,Maha,Carrot,2022,64.21,985.29,Dry,Supported envelope,Dry Zone,Carrot,15.344806104968075
Batticaloa,Maha,Carrot,2022,75.85,1184.99,Dry,Supported envelope,Dry Zone,Carrot,15.622808174027687
Batticaloa,Maha,Cassava,2022,117.95,3444.44,Dry,Supported envelope,Dry Zone,Manioc,29.202543450614666
Batticaloa,Maha,Chilli,2022,62.79,452.1,Dry,Supported envelope,Dry Zone,Chillies (Green),7.200191113234592
Batticaloa,Maha,Chilli,2022,62.68,492.61,Dry,Supported envelope,Dry Zone,Chillies (Green),7.859125717932355
Batticaloa,Maha,Chilli,2022,51.7,465.66,Dry,Supported envelope,Dry Zone,Chillies (Green),9.00696324951644
Batticaloa,Maha,Chilli,2022,42.81,396.6,Dry,Supported envelope,Dry Zone,Chillies (Green),9.264190609670639
Batticaloa,Maha,Cowpea,2022,57.6,396.05,Dry,Supported envelope,Dry Zone,Cowpea,6.875868055555555
Batticaloa,Maha,Cowpea,2022,65.01,537.95,Dry,Supported envelope,Dry Zone,Cowpea,8.274880787571142
Batticaloa,Maha,Green Gram,2022,53.77,404.67,Dry,Supported envelope,Dry Zone,Green Gram,7.525943834852148
Batticaloa,Maha,Maize,2022,91.47,1840.56,Dry,Supported envelope,Dry Zone,Maize,20.122007215480487
Batticaloa,Maha,Maize,2022,89.39,1137.49,Dry,Supported envelope,Dry Zone,Maize,12.725025170600738
Batticaloa,Maha,Sweet Potato,2022,127.49,1809.87,Dry,Supported envelope,Dry Zone,Sweet Potatoes,14.196172248803828
Batticaloa,Maha,Turmeric,2022,54.09,541.19,Dry,Supported envelope,Dry Zone,Turmeric,10.00536143464596
Batticaloa,Yala,Carrot,2022,83.97,1136.94,Dry,Supported envelope,Dry Zone,Carrot,13.539835655591283
Batticaloa,Yala,Carrot,2022,73.86,980.58,Dry,Supported envelope,Dry Zone,Carrot,13.276198212835094
Batticaloa,Yala,Carrot,2022,87.34,1673.72,Dry,Supported envelope,Dry Zone,Carrot,19.163269979390886
Batticaloa,Yala,Carrot,2022,74.26,1309.3,Dry,Supported envelope,Dry Zone,Carrot,17.631295448424453
Batticaloa,Yala,Carrot,2022,40.68,556.5,Dry,Supported envelope,Dry Zone,Carrot,13.679941002949853
Batticaloa,Yala,Carrot,2022,43.25,595.81,Dry,Supported envelope,Dry Zone,Carrot,13.775953757225432
Batticaloa,Yala,Carrot,2022,118.11,2298.99,Dry,Supported envelope,Dry Zone,Carrot,19.464820929641856
Batticaloa,Yala,Chilli,2022,37.78,270.06,Dry,Supported envelope,Dry Zone,Chillies (Green),7.148226574907358
Batticaloa,Yala,Chilli,2022,28.31,223.95,Dry,Supported envelope,Dry Zone,Chillies (Green),7.910632285411515
Batticaloa,Yala,Chilli,2022,35.98,251.85,Dry,Supported envelope,Dry Zone,Chillies (Green),6.999722067815454
Batticaloa,Yala,Chilli,2022,32.68,235.88,Dry,Supported envelope,Dry Zone,Chillies (Green),7.217870257037943
Batticaloa,Yala,Green Gram,2022,30.99,228.49,Dry,Supported envelope,Dry Zone,Green Gram,7.373023555985802
Batticaloa,Yala,Maize,2022,70.6,1177.89,Dry,Supported envelope,Dry Zone,Maize,16.683994334277624
Batticaloa,Yala,Red Onion,2022,73.74,744.36,Dry,Supported envelope,Dry Zone,Red Onion,10.09438567941416
Batticaloa,Yala,Red Onion,2022,67.99,681.83,Dry,Supported envelope,Dry Zone,Red Onion,10.028386527430506
Colombo,Maha,Carrot,2022,91.19,1326.63,Wet,Supported envelope,Wet Zone,Carrot,14.547976751836826
Colombo,Maha,Carrot,2022,98.94,1283.07,Wet,Supported envelope,Wet Zone,Carrot,12.968162522741055
Colombo,Maha,Carrot,2022,84.96,1200.16,Wet,Supported envelope,Wet Zone,Carrot,14.12617702448211
Colombo,Maha,Carrot,2022,65.58,902.49,Wet,Supported envelope,Wet Zone,Carrot,13.761665141811529
Colombo,Maha,Chilli,2022,61.1,424.87,Wet,Supported envelope,Wet Zone,Chillies (Green),6.9536824877250405
Colombo,Maha,Red Onion,2022,62.18,631.06,Wet,Supported envelope,Wet Zone,Red Onion,10.148922483113541
Colombo,Yala,Carrot,2022,97.76,1593.84,Wet,Supported envelope,Wet Zone,Carrot,16.303600654664482
Colombo,Yala,Carrot,2022,83.71,1252.4,Wet,Supported envelope,Wet Zone,Carrot,14.961175486799668
Colombo,Yala,Carrot,2022,97.14,1670.21,Wet,Supported envelope,Wet Zone,Carrot,17.193843936586372
Colombo,Yala,Carrot,2022,110.48,1793.48,Wet,Supported envelope,Wet Zone,Carrot,16.2335264301231
Colombo,Yala,Carrot,2022,154.39,2144.25,Wet,Supported envelope,Wet Zone,Carrot,13.888529049808927
Colombo,Yala,Cassava,2022,195.86,4294.31,Wet,Supported envelope,Wet Zone,Manioc,21.925405902175022
Colombo,Yala,Chilli,2022,59.06,469.97,Wet,Supported envelope,Wet Zone,Chillies (Green),7.957500846596681
Colombo,Yala,Chilli,2022,60.82,506.49,Wet,Supported envelope,Wet Zone,Chillies (Green),8.327688260440645
Colombo,Yala,Chilli,2022,52.41,433.2,Wet,Supported envelope,Wet Zone,Chillies (Green),8.265598168288495
Colombo,Yala,Ginger,2022,70.28,594.73,Wet,Supported envelope,Wet Zone,Ginger,8.462293682413204
Colombo,Yala,Sweet Potato,2022,151.56,2154.45,Wet,Supported envelope,Wet Zone,Sweet Potatoes,14.215162311955659
Colombo,Yala,Sweet Potato,2022,94.14,1234.52,Wet,Supported envelope,Wet Zone,Sweet Potatoes,13.113660505629912
Colombo,Yala,Sweet Potato,2022,67.3,711.87,Wet,Supported envelope,Wet Zone,Sweet Potatoes,10.577563150074294
Colombo,Yala,Turmeric,2022,58.29,641.33,Wet,Supported envelope,Wet Zone,Turmeric,11.002401784182537
Galle,Maha,Carrot,2022,51.6,871.12,Wet,Supported envelope,Wet Zone,Carrot,16.88217054263566
Galle,Maha,Carrot,2022,67.2,941.31,Wet,Supported envelope,Wet Zone,Carrot,14.007589285714284
Galle,Maha,Carrot,2022,96.19,1780.56,Wet,Supported envelope,Wet Zone,Carrot,18.510863915167896
Galle,Maha,Cassava,2022,164.86,4193.14,Wet,Supported envelope,Wet Zone,Manioc,25.43455052772049
Galle,Maha,Chilli,2022,49.56,318.64,Wet,Supported envelope,Wet Zone,Chillies (Green),6.4293785310734455
Galle,Maha,Pepper,2022,39.88,184.27,Wet,Supported envelope,Wet Zone,Pepper,4.620611835506519
Galle,Maha,Potato,2022,82.38,1569.35,Wet,Supported envelope,Wet Zone,Potatoes,19.050133527555232
Galle,Maha,Red Onion,2022,53.89,548.18,Wet,Supported envelope,Wet Zone,Red Onion,10.172202634997216
Galle,Maha,Sweet Potato,2022,116.2,1550.49,Wet,Supported envelope,Wet Zone,Sweet Potatoes,13.34328743545611
Galle,Maha,Tea,2022,81.99,2254.6,Wet,Supported envelope,Wet Zone,Tea,27.498475423832176
Galle,Maha,Turmeric,2022,46.54,447.12,Wet,Supported envelope,Wet Zone,Turmeric,9.607219596046413
Galle,Yala,Carrot,2022,46.19,830.28,Wet,Supported envelope,Wet Zone,Carrot,17.975319333189002
Galle,Yala,Red Onion,2022,65.81,524.78,Wet,Supported envelope,Wet Zone,Red Onion,7.9741680595654145
Galle,Yala,Tea,2022,94.93,2895.75,Wet,Supported envelope,Wet Zone,Tea,30.504055619930472
Gampaha,Maha,Carrot,2022,168.71,2477.86,Wet,Supported envelope,Wet Zone,Carrot,14.687096200580879
Gampaha,Maha,Carrot,2022,131.61,2441.72,Wet,Supported envelope,Wet Zone,Carrot,18.55269356431882
Gampaha,Maha,Cassava,2022,342.39,7712.96,Wet,Supported envelope,Wet Zone,Manioc,22.52682613394083
Gampaha,Maha,Cassava,2022,248.66,5845.41,Wet,Supported envelope,Wet Zone,Manioc,23.507640955521595
Gampaha,Maha,Chilli,2022,94.32,597.32,Wet,Supported envelope,Wet Zone,Chillies (Green),6.332909245122987
Gampaha,Maha,Chilli,2022,80.3,601.08,Wet,Supported envelope,Wet Zone,Chillies (Green),7.485429638854297
Gampaha,Maha,Chilli,2022,60.73,486.26,Wet,Supported envelope,Wet Zone,Chillies (Green),8.006915857072288
Gampaha,Maha,Cowpea,2022,96.4,705.41,Wet,Supported envelope,Wet Zone,Cowpea,7.3175311203319495
Gampaha,Maha,Maize,2022,124.8,1723.46,Wet,Supported envelope,Wet Zone,Maize,13.809775641025642
Gampaha,Maha,Red Onion,2022,91.82,943.2,Wet,Supported envelope,Wet Zone,Red Onion,10.272271836201265
Gampaha,Yala,Carrot,2022,100.65,1411.23,Wet,Supported envelope,Wet Zone,Carrot,14.021162444113264
Gampaha,Yala,Carrot,2022,141.17,2107.99,Wet,Supported envelope,Wet Zone,Carrot,14.93228022951052
Gampaha,Yala,Carrot,2022,109.77,1802.97,Wet,Supported envelope,Wet Zone,Carrot,16.42497950259634
Gampaha,Yala,Carrot,2022,99.92,1500.77,Wet,Supported envelope,Wet Zone,Carrot,15.019715772618094
Gampaha,Yala,Chilli,2022,71.44,532.54,Wet,Supported envelope,Wet Zone,Chillies (Green),7.454367301231803
Gampaha,Yala,Chilli,2022,79.46,686.63,Wet,Supported envelope,Wet Zone,Chillies (Green),8.641203121067205
Gampaha,Yala,Ginger,2022,106.45,1462.04,Wet,Supported envelope,Wet Zone,Ginger,13.734523250352277
Gampaha,Yala,Green Gram,2022,74.25,557.5,Wet,Supported envelope,Wet Zone,Green Gram,7.508417508417509
Gampaha,Yala,Pineapple,2022,161.0,3905.75,Wet,Supported envelope,Wet Zone,Pineapple,24.259316770186334
Gampaha,Yala,Potato,2022,122.58,2285.8,Wet,Supported envelope,Wet Zone,Potatoes,18.647413933757548
Gampaha,Yala,Potato,2022,144.28,3421.25,Wet,Supported envelope,Wet Zone,Potatoes,23.712572775159412
Gampaha,Yala,Potato,2022,144.03,2841.01,Wet,Supported envelope,Wet Zone,Potatoes,19.725126709713255
Gampaha,Yala,Sweet Potato,2022,129.73,1711.68,Wet,Supported envelope,Wet Zone,Sweet Potatoes,13.194172512140602
Hambantota,Maha,Carrot,2022,126.83,2323.25,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,18.317827012536466
Hambantota,Maha,Carrot,2022,130.24,1910.18,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,14.666615479115478
Hambantota,Maha,Chilli,2022,100.67,917.61,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),9.115029303665441
Hambantota,Maha,Chilli,2022,118.92,1172.42,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),9.85889673730239
Hambantota,Maha,Cowpea,2022,67.55,479.45,Dry/Intermediate,Supported envelope,Dry Zone,Cowpea,7.097705403404885
Hambantota,Maha,Groundnut,2022,95.75,1006.68,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,10.513629242819842
Hambantota,Maha,Groundnut,2022,106.77,893.48,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,8.368268240142363
Hambantota,Maha,Potato,2022,180.68,3412.25,Dry/Intermediate,Supported envelope,Dry Zone,Potatoes,18.885598848793446
Hambantota,Maha,Turmeric,2022,77.55,1005.42,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,12.964796905222437
Hambantota,Yala,Carrot,2022,110.33,1893.88,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,17.16559412671078
Hambantota,Yala,Carrot,2022,81.57,1240.92,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,15.212945936005887
Hambantota,Yala,Cassava,2022,150.44,3718.07,Dry/Intermediate,Supported envelope,Dry Zone,Manioc,24.71463706461048
Hambantota,Yala,Green Gram,2022,64.83,436.29,Dry/Intermediate,Supported envelope,Dry Zone,Green Gram,6.729754743174457
Hambantota,Yala,Green Gram,2022,74.17,522.14,Dry/Intermediate,Supported envelope,Dry Zone,Green Gram,7.039773493326142
Hambantota,Yala,Green Gram,2022,81.14,521.6,Dry/Intermediate,Supported envelope,Dry Zone,Green Gram,6.428395366034016
Hambantota,Yala,Red Onion,2022,62.64,577.0,Dry/Intermediate,Supported envelope,Dry Zone,Red Onion,9.211366538952745
Hambantota,Yala,Red Onion,2022,89.17,851.26,Dry/Intermediate,Supported envelope,Dry Zone,Red Onion,9.546484243579679
Hambantota,Yala,Turmeric,2022,91.36,971.56,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,10.634413309982486
Jaffna,Maha,Big Onion,2022,69.61,815.27,Dry,Supported envelope,Dry Zone,Big Onion,11.71196667145525
Jaffna,Maha,Big Onion,2022,99.16,1003.99,Dry,Supported envelope,Dry Zone,Big Onion,10.124949576442114
Jaffna,Maha,Carrot,2022,176.39,2758.78,Dry,Supported envelope,Dry Zone,Carrot,15.640229037927323
Jaffna,Maha,Chilli,2022,71.0,440.09,Dry,Supported envelope,Dry Zone,Chillies (Green),6.198450704225352
Jaffna,Maha,Groundnut,2022,63.82,548.11,Dry,Supported envelope,Dry Zone,Ground Nuts,8.588373550611093
Jaffna,Maha,Maize,2022,94.12,1409.58,Dry,Supported envelope,Dry Zone,Maize,14.976413089672757
Jaffna,Maha,Potato,2022,105.36,2316.35,Dry,Supported envelope,Dry Zone,Potatoes,21.985098709187547
Jaffna,Maha,Red Onion,2022,182.32,1590.75,Dry,Supported envelope,Dry Zone,Red Onion,8.725043878894253
Jaffna,Maha,Turmeric,2022,94.03,1003.22,Dry,Supported envelope,Dry Zone,Turmeric,10.669148144209295
Jaffna,Maha,Turmeric,2022,105.6,1059.63,Dry,Supported envelope,Dry Zone,Turmeric,10.034375
Jaffna,Yala,Carrot,2022,101.43,1658.91,Dry,Supported envelope,Dry Zone,Carrot,16.35522034900917
Jaffna,Yala,Carrot,2022,102.12,1343.43,Dry,Supported envelope,Dry Zone,Carrot,13.155405405405405
Jaffna,Yala,Chilli,2022,79.37,674.38,Dry,Supported envelope,Dry Zone,Chillies (Green),8.496661207005165
Jaffna,Yala,Chilli,2022,59.37,459.59,Dry,Supported envelope,Dry Zone,Chillies (Green),7.7411150412666325
Jaffna,Yala,Red Onion,2022,174.36,1816.57,Dry,Supported envelope,Dry Zone,Red Onion,10.418501949988528
Jaffna,Yala,Red Onion,2022,241.68,2194.52,Dry,Supported envelope,Dry Zone,Red Onion,9.080271433300231
Jaffna,Yala,Red Onion,2022,132.53,1256.15,Dry,Supported envelope,Dry Zone,Red Onion,9.478231343846677
Kalutara,Maha,Carrot,2022,173.32,2747.83,Wet,Supported envelope,Wet Zone,Carrot,15.85408492960997
Kalutara,Maha,Carrot,2022,126.18,1471.46,Wet,Supported envelope,Wet Zone,Carrot,11.661594547471866
Kalutara,Maha,Carrot,2022,156.18,2376.64,Wet,Supported envelope,Wet Zone,Carrot,15.217313356383658
Kalutara,Maha,Carrot,2022,134.71,1749.33,Wet,Supported envelope,Wet Zone,Carrot,12.985895627644569
Kalutara,Maha,Cassava,2022,200.33,4209.49,Wet,Supported envelope,Wet Zone,Manioc,21.012778914790594
Kalutara,Maha,Chilli,2022,81.57,660.76,Wet,Supported envelope,Wet Zone,Chillies (Green),8.10052715459115
Kalutara,Maha,Pepper,2022,37.23,168.77,Wet,Supported envelope,Wet Zone,Pepper,4.533172172978781
Kalutara,Maha,Potato,2022,134.76,2332.45,Wet,Supported envelope,Wet Zone,Potatoes,17.308177500742058
Kalutara,Maha,Red Onion,2022,62.73,669.18,Wet,Supported envelope,Wet Zone,Red Onion,10.667623146819704
Kalutara,Maha,Turmeric,2022,101.07,1091.91,Wet,Supported envelope,Wet Zone,Turmeric,10.80350252300386
Kalutara,Yala,Carrot,2022,98.56,1777.97,Wet,Supported envelope,Wet Zone,Carrot,18.039468344155843
Kalutara,Yala,Carrot,2022,148.83,2038.5,Wet,Supported envelope,Wet Zone,Carrot,13.696835315460591
Kalutara,Yala,Chilli,2022,43.24,312.51,Wet,Supported envelope,Wet Zone,Chillies (Green),7.227335800185013
Kalutara,Yala,Cinnamon,2022,99.93,497.56,Wet,Supported envelope,Wet Zone,Cinnamon,4.979085359751826
Kalutara,Yala,Ginger,2022,92.41,1019.98,Wet,Supported envelope,Wet Zone,Ginger,11.03755004869603
Kalutara,Yala,Ginger,2022,47.75,505.3,Wet,Supported envelope,Wet Zone,Ginger,10.582198952879581
Kalutara,Yala,Pepper,2022,69.67,333.01,Wet,Supported envelope,Wet Zone,Pepper,4.779819147409214
Kalutara,Yala,Red Onion,2022,66.15,650.69,Wet,Supported envelope,Wet Zone,Red Onion,9.836583522297808
Kandy,Maha,Beans,2022,68.99,587.57,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Beans,8.516741556747355
Kandy,Maha,Big Onion,2022,81.1,1132.06,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Big Onion,13.958816276202219
Kandy,Maha,Big Onion,2022,124.12,1134.12,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Big Onion,9.137286496938446
Kandy,Maha,Cabbage,2022,89.99,1402.42,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Cabbage,15.58417601955773
Kandy,Maha,Cassava,2022,161.41,3709.91,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Manioc,22.984387584412367
Kandy,Maha,Chilli,2022,53.02,430.4,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Chillies (Green),8.11769143719351
Kandy,Maha,Cowpea,2022,59.13,395.07,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Cowpea,6.681380010147133
Kandy,Maha,Groundnut,2022,139.48,1513.23,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Ground Nuts,10.849082305706911
Kandy,Maha,Groundnut,2022,82.47,774.17,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Ground Nuts,9.387292348732872
Kandy,Maha,Leeks,2022,124.03,1241.22,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,10.007417560267678
Kandy,Maha,Leeks,2022,100.03,1331.67,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,13.312706188143558
Kandy,Maha,Tea,2022,223.18,5115.89,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Tea,22.922708127968455
Kandy,Maha,Tea,2022,221.5,4346.3,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Tea,19.62212189616253
Kandy,Maha,Tea,2022,219.34,5058.24,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Tea,23.061183550651954
Kandy,Yala,Beans,2022,87.1,894.63,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Beans,10.271297359357062
Kandy,Yala,Carrot,2022,103.68,1686.44,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Carrot,16.265817901234566
Kandy,Yala,Carrot,2022,157.72,2235.41,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Carrot,14.173281765153435
Kandy,Yala,Cassava,2022,153.0,2958.75,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Manioc,19.33823529411765
Kandy,Yala,Chilli,2022,54.26,457.19,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Chillies (Green),8.425912274235165
Kandy,Yala,Chilli,2022,80.18,667.79,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Chillies (Green),8.328635569967572
Kandy,Yala,Groundnut,2022,52.19,497.7,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Ground Nuts,9.53630963786166
Kandy,Yala,Leeks,2022,127.54,1382.45,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,10.839344519366474
Kandy,Yala,Pineapple,2022,154.54,3393.08,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Pineapple,21.955998447004013
Kandy,Yala,Potato,2022,81.21,1746.15,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Potatoes,21.501662356852606
Kandy,Yala,Sweet Potato,2022,130.22,1590.29,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Sweet Potatoes,12.212332974965443
Kandy,Yala,Tea,2022,204.39,5511.47,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Tea,26.965458192670877
Kegalle,Maha,Beans,2022,84.93,717.49,Wet/Intermediate,Supported envelope,Wet Zone,Beans,8.44801601318733
Kegalle,Maha,Cabbage,2022,118.6,1610.12,Wet/Intermediate,Supported envelope,Wet Zone,Cabbage,13.576053962900506
Kegalle,Maha,Cassava,2022,148.72,3108.7,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,20.903039268423882
Kegalle,Maha,Chilli,2022,127.98,882.89,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),6.898656040006251
Kegalle,Maha,Cinnamon,2022,29.54,149.84,Wet/Intermediate,Supported envelope,Wet Zone,Cinnamon,5.072444143534192
Kegalle,Maha,Ginger,2022,71.24,676.76,Wet/Intermediate,Supported envelope,Wet Zone,Ginger,9.499719258843347
Kegalle,Maha,Pepper,2022,47.38,238.45,Wet/Intermediate,Supported envelope,Wet Zone,Pepper,5.032714225411565
Kegalle,Yala,Beans,2022,73.52,704.57,Wet/Intermediate,Supported envelope,Wet Zone,Beans,9.583378672470078
Kegalle,Yala,Beans,2022,95.06,1107.51,Wet/Intermediate,Supported envelope,Wet Zone,Beans,11.65064169997896
Kegalle,Yala,Cabbage,2022,114.85,1699.92,Wet/Intermediate,Supported envelope,Wet Zone,Cabbage,14.801218981279932
Kegalle,Yala,Cabbage,2022,146.55,2126.24,Wet/Intermediate,Supported envelope,Wet Zone,Cabbage,14.508631866257247
Kegalle,Yala,Carrot,2022,98.1,1548.39,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,15.783792048929666
Kegalle,Yala,Carrot,2022,168.11,2337.05,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,13.9019094640414
Kegalle,Yala,Carrot,2022,98.15,1199.01,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,12.216097809475292
Kegalle,Yala,Carrot,2022,61.07,973.89,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,15.94710987391518
Kegalle,Yala,Cassava,2022,119.68,2359.69,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,19.716661096256683
Kegalle,Yala,Chilli,2022,57.81,417.35,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.219339214668743
Kegalle,Yala,Chilli,2022,48.21,345.34,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.163244140219871
Kegalle,Yala,Maize,2022,92.9,1380.05,Wet/Intermediate,Supported envelope,Wet Zone,Maize,14.855220667384282
Kegalle,Yala,Potato,2022,96.79,2055.13,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,21.232875297034816
Kegalle,Yala,Potato,2022,79.86,1250.92,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,15.663911845730029
Kegalle,Yala,Potato,2022,88.27,1541.47,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,17.46312450436162
Kegalle,Yala,Potato,2022,82.51,1305.77,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,15.825596897345775
Kegalle,Yala,Potato,2022,140.75,2267.35,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,16.10905861456483
Kegalle,Yala,Tea,2022,124.14,3902.68,Wet/Intermediate,Supported envelope,Wet Zone,Tea,31.437731593362333
Kilinochchi,Maha,Cassava,2022,159.56,3403.05,Dry,Supported envelope,Dry Zone,Manioc,21.327713712709954
Kilinochchi,Maha,Cassava,2022,117.57,2851.68,Dry,Supported envelope,Dry Zone,Manioc,24.25516713447308
Kilinochchi,Maha,Chilli,2022,49.89,387.09,Dry,Supported envelope,Dry Zone,Chillies (Green),7.758869512928442
Kilinochchi,Maha,Chilli,2022,38.36,274.27,Dry,Supported envelope,Dry Zone,Chillies (Green),7.149895724713242
Kilinochchi,Maha,Chilli,2022,41.27,333.88,Dry,Supported envelope,Dry Zone,Chillies (Green),8.090138114853403
Kilinochchi,Maha,Ginger,2022,72.11,803.39,Dry,Supported envelope,Dry Zone,Ginger,11.1411732075995
Kilinochchi,Maha,Green Gram,2022,59.21,363.22,Dry,Supported envelope,Dry Zone,Green Gram,6.134436750548894
Kilinochchi,Maha,Green Gram,2022,41.49,265.6,Dry,Supported envelope,Dry Zone,Green Gram,6.401542540371174
Kilinochchi,Maha,Maize,2022,142.52,2295.6,Dry,Supported envelope,Dry Zone,Maize,16.10721302273365
Kilinochchi,Maha,Maize,2022,90.75,1410.19,Dry,Supported envelope,Dry Zone,Maize,15.539283746556475
Kilinochchi,Yala,Carrot,2022,69.91,1181.2,Dry,Supported envelope,Dry Zone,Carrot,16.89600915462738
Kilinochchi,Yala,Cassava,2022,135.11,3113.76,Dry,Supported envelope,Dry Zone,Manioc,23.04611057656724
Kilinochchi,Yala,Chilli,2022,27.52,200.07,Dry,Supported envelope,Dry Zone,Chillies (Green),7.269985465116279
Kilinochchi,Yala,Chilli,2022,46.27,328.7,Dry,Supported envelope,Dry Zone,Chillies (Green),7.1039550464663925
Kilinochchi,Yala,Cowpea,2022,54.42,426.85,Dry,Supported envelope,Dry Zone,Cowpea,7.843623667769203
Kilinochchi,Yala,Cowpea,2022,44.92,285.38,Dry,Supported envelope,Dry Zone,Cowpea,6.353072128227961
Kilinochchi,Yala,Ginger,2022,54.48,596.19,Dry,Supported envelope,Dry Zone,Ginger,10.943281938325994
Kilinochchi,Yala,Green Gram,2022,42.97,323.94,Dry,Supported envelope,Dry Zone,Green Gram,7.538747963695601
Kilinochchi,Yala,Maize,2022,77.54,1041.23,Dry,Supported envelope,Dry Zone,Maize,13.428295073510446
Kilinochchi,Yala,Potato,2022,73.83,1427.91,Dry,Supported envelope,Dry Zone,Potatoes,19.340511986997157
Kurunegala,Maha,Big Onion,2022,52.46,550.3,Intermediate/Dry,Supported envelope,Intermediate Zone,Big Onion,10.48989706443004
